Mat,No.,ID,Qn,Q,Pt,SOC,SOE,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,SOH,Pack_SOH
NMC,12,D4-600,2.1,1.6112,5,15,11.508571428571427,3.603,3.6194,3.647,3.6303,3.6049,3.5897,3.5549,3.5742,3.6018,3.6411,3.6855,3.6526,3.6064,3.5689,3.5047,3.5456,3.6005,3.6712,3.7506,3.6805,3.6108,0.7672380952380952,3.616361904761905
NMC,27,H3-500,2.1,1.6369,5,15,11.692142857142857,3.6024,3.6228,3.6458,3.6263,3.6046,3.5866,3.5565,3.5776,3.6015,3.6399,3.6839,3.6461,3.6058,3.5677,3.5094,3.5487,3.6005,3.683,3.7503,3.678,3.6092,0.7794761904761904,3.6165047619047614
NMC,32,H4-400,2.1,1.6401,5,15,11.714999999999998,3.6061,3.6244,3.6458,3.6278,3.6077,3.589,3.5649,3.5844,3.6052,3.6439,3.6817,3.6424,3.6092,3.5763,3.5224,3.5605,3.6042,3.6746,3.7465,3.6786,3.6123,0.7809999999999999,3.61942380952381
NMC,45,I4-600,2.1,1.5797,5,15,11.28357142857143,3.6067,3.6269,3.6517,3.6315,3.6086,3.59,3.5587,3.5797,3.6058,3.639,3.6901,3.6511,3.6101,3.5726,3.5081,3.5491,3.6049,3.6811,3.7568,3.6852,3.6145,0.7522380952380953,3.620104761904762
NMC,35,I3-100,2.1,1.9383,5,20,18.459999999999997,3.6101,3.6303,3.6405,3.6216,3.6114,3.5912,3.5804,3.5993,3.6092,3.6504,3.6693,3.6325,3.6123,3.572,3.5503,3.59,3.6086,3.6904,3.7258,3.6526,3.6151,0.9229999999999999,3.6220619047619054
NMC,56,J2-500,2.1,1.5775,5,15,11.26785714285714,3.6089,3.6253,3.6538,3.6328,3.6108,3.5897,3.5608,3.5816,3.6077,3.6476,3.6932,3.6526,3.6126,3.5695,3.5115,3.5537,3.6067,3.6811,3.7617,3.6898,3.6163,0.7511904761904761,3.6222714285714286
NMC,50,J1-500,2.1,1.6197,5,15,11.569285714285712,3.6095,3.6269,3.6492,3.6306,3.6111,3.5918,3.5689,3.5878,3.6086,3.6405,3.6848,3.648,3.6126,3.5776,3.5267,3.5667,3.6077,3.6855,3.7493,3.6768,3.616,0.7712857142857142,3.622695238095239
NMC,40,I3-600,2.1,1.6119,5,15,11.51357142857143,3.6089,3.6297,3.6551,3.6371,3.6114,3.5906,3.5584,3.5791,3.6073,3.6418,3.6945,3.6591,3.6129,3.5708,3.5053,3.5478,3.6064,3.6901,3.7617,3.6917,3.6176,0.7675714285714286,3.622728571428571
NMC,24,H3-100,2.1,1.8995,5,20,18.090476190476192,3.6135,3.6315,3.6436,3.6228,3.6148,3.5956,3.5838,3.6027,3.6126,3.6526,3.6721,3.6365,3.6157,3.5751,3.5537,3.5912,3.612,3.6836,3.7282,3.6514,3.6182,0.9045238095238095,3.624342857142857
NMC,41,I4-100,2.1,1.8945,5,20,18.04285714285714,3.6135,3.6321,3.6433,3.6235,3.6148,3.5962,3.5841,3.6049,3.6129,3.652,3.6721,3.6315,3.6157,3.5782,3.5549,3.5949,3.6123,3.6864,3.7279,3.6548,3.6185,0.9021428571428571,3.624976190476191
NMC,17,E3-600,2.1,1.5726,5,15,11.232857142857142,3.612,3.6309,3.6548,3.6356,3.6139,3.5974,3.5664,3.585,3.6111,3.6501,3.692,3.6554,3.6157,3.5807,3.519,3.5559,3.6104,3.6814,3.7571,3.6864,3.6197,0.7488571428571428,3.6252809523809524
NMC,6,D3-600,2.1,1.5016,5,15,10.725714285714286,3.6114,3.6321,3.6569,3.6365,3.6132,3.5953,3.5624,3.5838,3.6101,3.6501,3.6963,3.6573,3.6154,3.5779,3.5119,3.554,3.6092,3.687,3.7639,3.6923,3.6194,0.715047619047619,3.6255428571428574
NMC,23,E4-600,2.1,1.5474,5,15,11.052857142857142,3.6123,3.6318,3.656,3.6365,3.6148,3.5968,3.5664,3.5872,3.612,3.6458,3.6935,3.6557,3.6163,3.5785,3.5174,3.5522,3.6111,3.6907,3.7586,3.6861,3.6204,0.7368571428571429,3.625719047619048
NMC,1,D3-100,2.1,1.9155,5,20,18.242857142857144,3.6142,3.6334,3.6442,3.6253,3.6154,3.5968,3.585,3.6039,3.6135,3.6523,3.6731,3.6359,3.6166,3.5785,3.5553,3.594,3.6129,3.6948,3.7292,3.6511,3.6191,0.9121428571428571,3.6259285714285716
NMC,18,E4-100,2.1,1.9052,5,20,18.144761904761904,3.6151,3.6337,3.6445,3.6247,3.6163,3.5965,3.5856,3.6036,3.6142,3.6545,3.6731,3.6343,3.6173,3.5825,3.5559,3.5949,3.6135,3.6836,3.7286,3.6535,3.6194,0.9072380952380952,3.625966666666667
NMC,7,D4-100,2.1,1.9134,5,20,18.22285714285714,3.6148,3.6328,3.6436,3.6247,3.616,3.5962,3.5863,3.6064,3.6145,3.6514,3.6721,3.634,3.617,3.5782,3.5571,3.5984,3.6139,3.6935,3.727,3.6554,3.6194,0.9111428571428571,3.626319047619048
NMC,28,H3-600,2.1,1.5406,5,15,11.004285714285713,3.6129,3.6328,3.6579,3.638,3.6151,3.5971,3.5639,3.5859,3.6114,3.6498,3.6969,3.6573,3.6166,3.5776,3.5134,3.5562,3.6104,3.6951,3.7642,3.6892,3.621,0.7336190476190476,3.6267952380952373
NMC,29,H4-100,2.1,1.8972,5,20,18.068571428571428,3.616,3.6325,3.6445,3.6259,3.6173,3.599,3.5872,3.6073,3.6145,3.6523,3.6721,3.6377,3.6182,3.5801,3.5587,3.5977,3.6142,3.6889,3.7264,3.6529,3.6207,0.9034285714285714,3.626861904761905
NMC,46,J1-100,2.1,1.9212,5,20,18.297142857142855,3.6154,3.6321,3.6452,3.6259,3.617,3.5987,3.5869,3.6052,3.6151,3.6529,3.6737,3.6371,3.6179,3.581,3.5571,3.5943,3.6145,3.6914,3.7282,3.6545,3.6201,0.9148571428571428,3.6268666666666665
NMC,63,J4-100,2.1,1.8809,5,20,17.913333333333334,3.6182,3.6343,3.6467,3.6278,3.6197,3.5999,3.5897,3.6089,3.617,3.656,3.6746,3.6365,3.6207,3.5828,3.5611,3.5996,3.6163,3.6848,3.7286,3.6529,3.6228,0.8956666666666666,3.628519047619047
NMC,52,J2-100,2.1,1.9156,5,20,18.24380952380952,3.6166,3.6359,3.6492,3.6275,3.6179,3.5984,3.585,3.6067,3.6166,3.6566,3.6802,3.638,3.6188,3.5776,3.5525,3.5959,3.6154,3.6972,3.7403,3.6594,3.6213,0.9121904761904761,3.6289047619047623
NMC,36,I3-200,2.1,1.8665,5,20,17.776190476190475,3.617,3.6343,3.652,3.6321,3.6185,3.598,3.5819,3.6005,3.616,3.6573,3.6848,3.6464,3.6194,3.5816,3.546,3.5866,3.6154,3.692,3.7465,3.6731,3.6219,0.8888095238095238,3.629585714285714
NMC,13,E3-200,2.1,1.8787,5,20,17.89238095238095,3.6185,3.6328,3.6504,3.6315,3.6197,3.6011,3.5863,3.6046,3.6176,3.6542,3.6805,3.6458,3.6207,3.59,3.554,3.5884,3.617,3.6901,3.7382,3.6712,3.6232,0.8946190476190476,3.630276190476191
NMC,42,I4-200,2.1,1.8275,5,20,17.4047619047619,3.6197,3.638,3.6535,3.6337,3.621,3.6008,3.5853,3.6058,3.6188,3.6535,3.6855,3.6486,3.6219,3.5816,3.5509,3.5925,3.6182,3.691,3.7459,3.6709,3.6247,0.8702380952380951,3.631514285714286
NMC,2,D3-200,2.1,1.8499,5,20,17.61809523809524,3.6197,3.6352,3.6532,3.6334,3.621,3.6055,3.5863,3.6055,3.6188,3.6582,3.6848,3.6461,3.6219,3.5828,3.5522,3.5928,3.6182,3.6907,3.745,3.6712,3.6244,0.880904761904762,3.6317571428571425
NMC,25,H3-200,2.1,1.8332,5,20,17.45904761904762,3.6194,3.6393,3.6535,3.6356,3.6207,3.6005,3.585,3.6058,3.6185,3.6591,3.6858,3.6507,3.6219,3.5816,3.55,3.5903,3.6179,3.6914,3.7462,3.6774,3.6241,0.8729523809523809,3.632128571428572
NMC,19,E4-200,2.1,1.8324,5,20,17.451428571428572,3.6213,3.6402,3.6551,3.6352,3.6228,3.6039,3.5875,3.608,3.6204,3.6548,3.6867,3.6489,3.6238,3.5841,3.5534,3.5909,3.6194,3.6842,3.7459,3.6712,3.6263,0.8725714285714286,3.632571428571428
NMC,8,D4-200,2.1,1.8448,5,20,17.569523809523808,3.6204,3.6387,3.6532,3.6337,3.6216,3.6052,3.5875,3.6083,3.6197,3.6517,3.6845,3.6458,3.6228,3.5875,3.554,3.5925,3.6194,3.6979,3.7437,3.6743,3.6253,0.8784761904761904,3.632747619047619
NMC,51,J1-600,2.1,1.469,5,15,10.492857142857142,3.6204,3.6408,3.6653,3.6476,3.6225,3.6021,3.5711,3.5915,3.6191,3.6563,3.7041,3.669,3.6244,3.5875,3.5187,3.5615,3.6182,3.6855,3.7704,3.6963,3.629,0.6995238095238095,3.633395238095238
NMC,30,H4-200,2.1,1.8208,5,20,17.34095238095238,3.6232,3.6393,3.6554,3.6359,3.6244,3.6067,3.5906,3.6083,3.6219,3.6557,3.6858,3.6473,3.6256,3.5856,3.5577,3.5949,3.6213,3.6923,3.7434,3.6718,3.6278,0.867047619047619,3.6340428571428567
NMC,47,J1-200,2.1,1.8448,5,20,17.569523809523808,3.6219,3.6387,3.6554,3.6362,3.6232,3.6049,3.5887,3.607,3.6213,3.6582,3.6873,3.6517,3.6247,3.5881,3.5546,3.5915,3.6207,3.696,3.7468,3.674,3.6269,0.8784761904761904,3.634180952380952
NMC,61,J3-500,2.1,1.4958,5,15,10.684285714285714,3.621,3.6374,3.6597,3.6414,3.6228,3.6033,3.5822,3.6033,3.6204,3.6591,3.6954,3.6573,3.6244,3.5828,3.5416,3.5785,3.6194,3.6994,3.7602,3.6892,3.6278,0.7122857142857143,3.6345999999999994
NMC,58,J3-200,2.1,1.8194,5,20,17.327619047619045,3.6225,3.6414,3.6554,3.6359,3.6238,3.6049,3.5894,3.608,3.6213,3.6604,3.6867,3.6507,3.6247,3.5859,3.5559,3.5946,3.6207,3.6985,3.7456,3.6731,3.6272,0.8663809523809523,3.6346000000000007
NMC,14,E3-300,2.1,1.8272,5,20,17.40190476190476,3.6244,3.6427,3.6585,3.6393,3.6259,3.607,3.5903,3.6089,3.6235,3.6597,3.6901,3.6548,3.6272,3.5887,3.5559,3.5934,3.6228,3.6954,3.7496,3.6833,3.6297,0.870095238095238,3.636719047619048
NMC,66,J4-500,2.1,1.4674,5,15,10.481428571428571,3.6232,3.643,3.6631,3.6439,3.625,3.6061,3.5819,3.6027,3.6222,3.6604,3.6991,3.6607,3.6266,3.5884,3.5391,3.5791,3.6213,3.7013,3.7636,3.6907,3.6303,0.6987619047619047,3.636747619047619
NMC,53,J2-200,2.1,1.8418,5,20,17.54095238095238,3.6244,3.6445,3.6619,3.6405,3.6256,3.6086,3.5869,3.6073,3.6238,3.665,3.6966,3.6551,3.6266,3.5856,3.5484,3.5881,3.6232,3.6969,3.762,3.6836,3.6294,0.8770476190476191,3.6373333333333333
NMC,3,D3-300,2.1,1.8004,5,20,17.14666666666667,3.6244,3.6436,3.6597,3.6405,3.6263,3.6064,3.5894,3.6098,3.6241,3.6631,3.6929,3.6569,3.6275,3.5934,3.5534,3.5925,3.6235,3.6886,3.7543,3.6852,3.63,0.8573333333333333,3.6374047619047616
NMC,37,I3-300,2.1,1.8076,5,20,17.215238095238096,3.6244,3.6442,3.6616,3.6414,3.6256,3.6067,3.5863,3.6073,3.6232,3.6641,3.6963,3.6566,3.6269,3.5897,3.5475,3.5869,3.6225,3.7038,3.7605,3.6839,3.6297,0.8607619047619047,3.6375761904761896
NMC,57,J2-600,2.1,1.4437,5,15,10.312142857142856,3.6241,3.6449,3.6715,3.6514,3.6263,3.6064,3.5732,3.5949,3.6225,3.6594,3.7118,3.669,3.6287,3.5835,3.5193,3.5636,3.6216,3.7109,3.7819,3.7003,3.6334,0.6874761904761905,3.638028571428571
NMC,64,J4-200,2.1,1.8001,5,20,17.143809523809523,3.6269,3.6452,3.6588,3.6399,3.6281,3.6104,3.5946,3.6139,3.6259,3.6625,3.6892,3.6523,3.6294,3.5915,3.5618,3.6005,3.6253,3.6988,3.7468,3.6755,3.6315,0.8571904761904762,3.638514285714285
NMC,9,D4-300,2.1,1.7955,5,20,17.1,3.6266,3.6439,3.6616,3.6442,3.6278,3.6089,3.5918,3.6117,3.6259,3.6635,3.6941,3.6597,3.629,3.5918,3.5559,3.5968,3.625,3.7,3.7546,3.6808,3.6318,0.855,3.6393047619047616
NMC,20,E4-300,2.1,1.7794,5,20,16.946666666666665,3.6278,3.6461,3.6635,3.6439,3.629,3.6098,3.5921,3.6092,3.6266,3.6647,3.6963,3.6625,3.6306,3.5937,3.5553,3.5962,3.6259,3.7047,3.7577,3.6836,3.6331,0.8473333333333334,3.640585714285714
NMC,48,J1-300,2.1,1.7948,5,20,17.093333333333334,3.6287,3.6452,3.6641,3.6464,3.63,3.612,3.5934,3.6123,3.6281,3.6641,3.6972,3.6607,3.6312,3.5937,3.5568,3.5949,3.6272,3.6982,3.7586,3.6883,3.634,0.8546666666666666,3.6411952380952384
NMC,67,J4-600,2.1,1.3856,5,15,9.897142857142857,3.6287,3.6449,3.6728,3.6526,3.6309,3.6111,3.5807,3.6015,3.6275,3.6613,3.7109,3.6721,3.6331,3.5915,3.5292,3.5692,3.6266,3.7096,3.7775,3.7028,3.6383,0.6598095238095237,3.641561904761905
NMC,33,H4-500,2.1,1.4317,5,15,10.22642857142857,3.6284,3.6452,3.6697,3.6501,3.6306,3.6117,3.5856,3.6064,3.6272,3.67,3.7069,3.6656,3.6321,3.5894,3.541,3.5816,3.6263,3.7115,3.7738,3.6951,3.6362,0.6817619047619047,3.6421142857142845
NMC,59,J3-300,2.1,1.7594,5,20,16.756190476190476,3.6306,3.6483,3.6653,3.6458,3.6321,3.6135,3.5953,3.6148,3.6294,3.6684,3.6985,3.6597,3.6331,3.5984,3.5593,3.5977,3.6284,3.6985,3.7602,3.6845,3.6359,0.8378095238095238,3.6427476190476193
NMC,54,J2-300,2.1,1.7876,5,20,17.024761904761906,3.63,3.648,3.6684,3.648,3.6315,3.6129,3.5909,3.6108,3.6294,3.6675,3.7047,3.6638,3.6328,3.5921,3.5509,3.5921,3.6287,3.705,3.7704,3.6917,3.6356,0.8512380952380952,3.643104761904762
NMC,31,H4-300,2.1,1.757,5,20,16.733333333333334,3.6318,3.6507,3.6666,3.6473,3.6337,3.6135,3.5968,3.6166,3.6306,3.669,3.6988,3.6619,3.6346,3.5949,3.5615,3.6027,3.6297,3.7019,3.7593,3.6858,3.6374,0.8366666666666666,3.6440523809523806
NMC,4,D3-400,2.1,1.7452,5,20,16.62095238095238,3.6315,3.648,3.6687,3.652,3.6331,3.6179,3.5931,3.6132,3.6306,3.6669,3.7031,3.6697,3.6343,3.6008,3.5534,3.5921,3.63,3.7059,3.7645,3.6976,3.6371,0.831047619047619,3.6449285714285717
NMC,10,D4-400,2.1,1.7384,5,20,16.556190476190476,3.6334,3.6492,3.6703,3.6529,3.6349,3.6166,3.5953,3.612,3.6321,3.6703,3.7041,3.6675,3.6362,3.598,3.5556,3.5953,3.6312,3.6938,3.7642,3.6945,3.639,0.8278095238095238,3.6450666666666662
NMC,15,E3-400,2.1,1.7676,5,20,16.834285714285716,3.6328,3.6492,3.669,3.6511,3.634,3.6157,3.5959,3.612,3.6318,3.6684,3.7019,3.67,3.6356,3.6021,3.5571,3.5962,3.6309,3.7059,3.762,3.6926,3.6383,0.8417142857142857,3.645357142857143
NMC,62,J3-600,2.1,1.301,5,15,9.292857142857143,3.6315,3.6535,3.6759,3.6548,3.634,3.612,3.5847,3.6061,3.6306,3.6706,3.7146,3.6724,3.6359,3.5925,3.5348,3.581,3.6294,3.7165,3.7834,3.7062,3.6405,0.6195238095238095,3.645757142857143
NMC,38,I3-400,2.1,1.745,5,20,16.61904761904762,3.6334,3.6507,3.6734,3.6545,3.6352,3.6188,3.5912,3.6114,3.6318,3.6662,3.7093,3.6734,3.6365,3.6027,3.5478,3.585,3.6309,3.7115,3.7735,3.6982,3.6396,0.830952380952381,3.6464285714285714
NMC,43,I4-400,2.1,1.7245,5,20,16.42380952380952,3.6337,3.6532,3.6721,3.6532,3.6352,3.6166,3.5943,3.6148,3.6331,3.6709,3.7072,3.67,3.6368,3.599,3.5528,3.5925,3.6321,3.6976,3.7701,3.7025,3.6399,0.8211904761904761,3.6465523809523805
NMC,26,H3-400,2.1,1.7239,5,20,16.418095238095237,3.6343,3.6517,3.6731,3.6535,3.6362,3.6179,3.5946,3.6132,3.6334,3.6669,3.7081,3.6724,3.6374,3.5999,3.5531,3.5953,3.6325,3.6997,3.771,3.7007,3.6405,0.8209047619047619,3.646923809523809
NMC,21,E4-400,2.1,1.7229,5,20,16.408571428571427,3.6356,3.6535,3.6728,3.6563,3.6374,3.6207,3.5977,3.6176,3.6352,3.6681,3.7065,3.6728,3.6387,3.6058,3.5577,3.5974,3.6343,3.7038,3.7676,3.6982,3.6418,0.8204285714285714,3.648547619047619
NMC,44,I4-500,2.1,1.6775,5,20,15.976190476190474,3.6368,3.6548,3.6752,3.6557,3.6383,3.6204,3.5971,3.616,3.6359,3.6715,3.7096,3.6721,3.6399,3.6058,3.5562,3.5962,3.6349,3.7007,3.772,3.7013,3.643,0.7988095238095237,3.649209523809525
NMC,39,I3-500,2.1,1.6856,5,20,16.053333333333335,3.6374,3.6548,3.6774,3.6582,3.6393,3.6207,3.5959,3.6142,3.6359,3.6768,3.7134,3.6743,3.6405,3.5999,3.5528,3.5937,3.6349,3.7158,3.7772,3.7025,3.6442,0.8026666666666666,3.650466666666666
NMC,34,H4-600,2.1,1.286,5,15,9.185714285714285,3.6374,3.6569,3.6827,3.661,3.6399,3.6194,3.5884,3.6086,3.6359,3.6721,3.7211,3.6796,3.6418,3.5974,3.5363,3.5828,3.6346,3.7158,3.7899,3.7118,3.6473,0.6123809523809524,3.6505095238095233
NMC,49,J1-400,2.1,1.7234,5,20,16.413333333333334,3.6383,3.656,3.6755,3.6588,3.6399,3.6216,3.5996,3.6188,3.6368,3.674,3.7096,3.6734,3.6411,3.6024,3.559,3.6005,3.6362,3.7103,3.7704,3.6988,3.6442,0.8206666666666667,3.6507238095238095
NMC,60,J3-400,2.1,1.6817,5,20,16.016190476190477,3.6387,3.6579,3.6749,3.6551,3.6405,3.6238,3.6021,3.6201,3.638,3.674,3.7078,3.6721,3.6418,3.6092,3.5639,3.6005,3.6371,3.7146,3.7692,3.6976,3.6449,0.8008095238095237,3.6516095238095234
NMC,11,D4-500,2.1,1.6765,5,20,15.966666666666667,3.6399,3.6548,3.6796,3.6619,3.6421,3.6253,3.5977,3.616,3.639,3.67,3.7143,3.678,3.6436,3.6108,3.5528,3.589,3.638,3.7127,3.7754,3.7072,3.647,0.7983333333333333,3.6521476190476188
NMC,55,J2-400,2.1,1.7164,5,20,16.346666666666664,3.6393,3.6604,3.6796,3.6616,3.6411,3.6216,3.5971,3.617,3.638,3.6814,3.7155,3.6755,3.6427,3.6033,3.5531,3.59,3.6371,3.7143,3.7803,3.7038,3.6458,0.8173333333333332,3.652309523809523
NMC,16,E3-500,2.1,1.6929,5,20,16.122857142857143,3.6402,3.6551,3.6786,3.6613,3.6424,3.6256,3.6008,3.6191,3.6396,3.6759,3.7131,3.6796,3.6439,3.6058,3.5584,3.5965,3.6387,3.7127,3.7735,3.7053,3.647,0.8061428571428572,3.6530047619047616
NMC,35,I3-100,2.1,1.9383,5,25,23.074999999999996,3.6414,3.6594,3.6709,3.6507,3.6427,3.6238,3.6126,3.6318,3.6405,3.679,3.6991,3.6616,3.6436,3.6104,3.5832,3.6241,3.6399,3.718,3.7543,3.6817,3.6458,0.9229999999999999,3.6530714285714287
NMC,22,E4-500,2.1,1.6562,5,20,15.77333333333333,3.6405,3.6566,3.6774,3.6591,3.6421,3.6238,3.6033,3.6213,3.6396,3.6759,3.7106,3.6743,3.6436,3.6108,3.5646,3.6024,3.6387,3.7134,3.771,3.7047,3.647,0.7886666666666666,3.653366666666667
NMC,5,D3-500,2.1,1.6421,5,20,15.639047619047618,3.6411,3.6597,3.6808,3.6638,3.6427,3.6247,3.5993,3.6194,3.6399,3.6777,3.7162,3.6793,3.6442,3.6049,3.5549,3.5968,3.639,3.7047,3.7788,3.7065,3.648,0.7819523809523808,3.6534476190476193
NMC,24,H3-100,2.1,1.8995,5,25,22.613095238095237,3.6449,3.6641,3.6743,3.6554,3.6461,3.6259,3.616,3.6368,3.6442,3.6821,3.7022,3.6625,3.647,3.6092,3.5869,3.6284,3.6436,3.7106,3.7571,3.687,3.6495,0.9045238095238095,3.655895238095238
NMC,27,H3-500,2.1,1.6369,5,20,15.589523809523808,3.6436,3.6631,3.6836,3.6647,3.6455,3.6253,3.6011,3.6213,3.6421,3.6817,3.7189,3.6833,3.6467,3.6064,3.5562,3.5977,3.6411,3.7152,3.7819,3.7075,3.6507,0.7794761904761904,3.65607619047619
NMC,41,I4-100,2.1,1.8945,5,25,22.55357142857143,3.6452,3.665,3.6743,3.6545,3.6464,3.629,3.6163,3.6352,3.6442,3.6814,3.7022,3.6635,3.6473,3.608,3.5878,3.6238,3.6436,3.7236,3.7565,3.6811,3.6495,0.9021428571428571,3.656114285714286
NMC,7,D4-100,2.1,1.9134,5,25,22.77857142857143,3.6458,3.6635,3.674,3.656,3.647,3.6297,3.6179,3.6365,3.6455,3.683,3.7019,3.6641,3.648,3.6089,3.5894,3.6303,3.6445,3.7109,3.7555,3.6817,3.6501,0.9111428571428571,3.656390476190476
NMC,46,J1-100,2.1,1.9212,5,25,22.87142857142857,3.6455,3.6641,3.6746,3.6557,3.6467,3.6284,3.6176,3.6362,3.6452,3.6793,3.7022,3.665,3.6476,3.6101,3.589,3.6263,3.6445,3.7196,3.7562,3.6845,3.6501,0.9148571428571428,3.656590476190476
NMC,29,H4-100,2.1,1.8972,5,25,22.585714285714285,3.6467,3.6659,3.6752,3.6579,3.648,3.6294,3.6188,3.638,3.6455,3.6783,3.7022,3.6647,3.6492,3.612,3.5912,3.629,3.6449,3.7103,3.7552,3.6796,3.6514,0.9034285714285714,3.656828571428571
NMC,1,D3-100,2.1,1.9155,5,25,22.80357142857143,3.6455,3.6653,3.6749,3.6554,3.6467,3.6275,3.6173,3.6371,3.6449,3.6839,3.7031,3.6656,3.6476,3.608,3.5878,3.6281,3.6442,3.7162,3.7583,3.6876,3.6501,0.9121428571428571,3.6569095238095235
NMC,18,E4-100,2.1,1.9052,5,25,22.68095238095238,3.6458,3.6647,3.6746,3.6551,3.647,3.6272,3.6173,3.6371,3.6449,3.6811,3.7028,3.6678,3.648,3.6083,3.5881,3.6238,3.6442,3.723,3.7568,3.6883,3.6498,0.9072380952380952,3.656938095238095
NMC,52,J2-100,2.1,1.9156,5,25,22.804761904761904,3.6458,3.6656,3.6777,3.6563,3.647,3.63,3.6148,3.6356,3.6455,3.6867,3.7078,3.6662,3.648,3.608,3.5835,3.6266,3.6449,3.7233,3.7667,3.6889,3.6501,0.9121904761904761,3.658047619047619
NMC,32,H4-400,2.1,1.6401,5,20,15.62,3.6455,3.6644,3.6827,3.6631,3.647,3.6287,3.607,3.6247,3.6442,3.6842,3.7165,3.6796,3.6486,3.6142,3.5673,3.6089,3.6433,3.7162,3.7782,3.7106,3.652,0.7809999999999999,3.6584238095238093
NMC,65,J4-400,2.1,1.6412,5,20,15.63047619047619,3.6473,3.6653,3.6833,3.665,3.6489,3.6331,3.6108,3.6284,3.6464,3.6824,3.7162,3.6833,3.6507,3.6139,3.5723,3.6095,3.6455,3.7124,3.7754,3.7112,3.6538,0.7815238095238095,3.659766666666667
NMC,36,I3-200,2.1,1.8665,5,25,22.220238095238095,3.6483,3.6662,3.6817,3.6619,3.6495,3.6315,3.6148,3.6356,3.6473,3.687,3.7134,3.6771,3.6507,3.6111,3.5804,3.6204,3.6467,3.7202,3.7726,3.7034,3.6529,0.8888095238095238,3.6606047619047617
NMC,12,D4-600,2.1,1.6112,5,20,15.344761904761903,3.6492,3.6681,3.6889,3.6728,3.6514,3.6362,3.6061,3.6238,3.6476,3.6811,3.7236,3.6886,3.6529,3.6148,3.5596,3.5931,3.6464,3.7162,3.7844,3.7155,3.6576,0.7672380952380952,3.6608523809523814
NMC,13,E3-200,2.1,1.8787,5,25,22.36547619047619,3.6501,3.6687,3.6805,3.6625,3.6514,3.6328,3.6194,3.6387,3.6492,3.6858,3.71,3.6752,3.6523,3.6176,3.5881,3.6247,3.6486,3.7165,3.7651,3.6957,3.6548,0.8946190476190476,3.6613190476190476
NMC,63,J4-100,2.1,1.8809,5,25,22.391666666666666,3.6507,3.6693,3.679,3.6604,3.652,3.6356,3.6228,3.6424,3.6498,3.687,3.7062,3.67,3.6529,3.6163,3.5953,3.6321,3.6492,3.7248,3.7593,3.6855,3.6554,0.8956666666666666,3.6617142857142864
NMC,40,I3-600,2.1,1.6119,5,20,15.35142857142857,3.6501,3.6703,3.6914,3.6737,3.6523,3.6315,3.6049,3.6228,3.648,3.6895,3.7273,3.6883,3.6542,3.6182,3.5565,3.5962,3.647,3.7162,3.7906,3.7196,3.6588,0.7675714285714286,3.6622571428571433
NMC,25,H3-200,2.1,1.8332,5,25,21.823809523809523,3.6517,3.6672,3.6842,3.6653,3.6529,3.6374,3.6185,3.639,3.6504,3.6833,3.7152,3.678,3.6538,3.6142,3.5853,3.6247,3.6498,3.7158,3.7735,3.6994,3.6563,0.8729523809523809,3.6626619047619036
NMC,50,J1-500,2.1,1.6197,5,20,15.425714285714283,3.6501,3.6687,3.6876,3.6684,3.652,3.6365,3.6117,3.6297,3.6489,3.6876,3.7211,3.6842,3.6532,3.6148,3.5717,3.6108,3.648,3.7245,3.7819,3.7137,3.6569,0.7712857142857142,3.66295238095238
NMC,45,I4-600,2.1,1.5797,5,20,15.044761904761904,3.6507,3.6669,3.6914,3.674,3.6532,3.6337,3.608,3.6287,3.6501,3.6883,3.7267,3.6889,3.6551,3.6188,3.5615,3.5996,3.6486,3.7158,3.7893,3.7174,3.6597,0.7522380952380953,3.663161904761904
NMC,42,I4-200,2.1,1.8275,5,25,21.75595238095238,3.652,3.6715,3.6845,3.6656,3.6535,3.634,3.6194,3.6387,3.6514,3.6907,3.7155,3.6771,3.6545,3.6185,3.5866,3.6213,3.6504,3.7199,3.7732,3.7007,3.6569,0.8702380952380951,3.6636142857142846
NMC,56,J2-500,2.1,1.5775,5,20,15.023809523809522,3.6517,3.6724,3.6929,3.674,3.6535,3.6321,3.6073,3.6259,3.6501,3.6917,3.7292,3.6892,3.6554,3.6166,3.5608,3.6018,3.6492,3.7189,3.7937,3.7168,3.6594,0.7511904761904761,3.663933333333334
NMC,8,D4-200,2.1,1.8448,5,25,21.96190476190476,3.6526,3.6718,3.6842,3.6666,3.6542,3.6393,3.6216,3.6414,3.6523,3.6861,3.7143,3.6808,3.6551,3.6182,3.5894,3.6287,3.6514,3.7158,3.7713,3.7016,3.6576,0.8784761904761904,3.664490476190476
NMC,2,D3-200,2.1,1.8499,5,25,22.02261904761905,3.6526,3.6706,3.6848,3.6675,3.6538,3.6352,3.6204,3.6393,3.6517,3.6904,3.7155,3.6768,3.6548,3.616,3.5878,3.6284,3.6511,3.7282,3.7729,3.6991,3.6576,0.880904761904762,3.6645000000000003
NMC,19,E4-200,2.1,1.8324,5,25,21.814285714285713,3.6529,3.6715,3.6855,3.6687,3.6545,3.6352,3.621,3.638,3.652,3.6895,3.7155,3.678,3.6557,3.6176,3.5878,3.6247,3.6514,3.7217,3.7735,3.705,3.6579,0.8725714285714286,3.664647619047619
